side,entry_i,exit_i,entry_px,exit_px,hold_h,reason,gross,cost,net,exit_ts
long,3062,3110,34710.4,37077.58508142636,48,stop_loss,68.19815045134483,1.5,66.69815045134483,1612429200000
long,3138,3172,37893.9,39591.9577584577,34,stop_loss,44.81084708772907,1.4125,43.39834708772907,1612652400000
long,3208,3233,39459.1,45395.66622347015,25,stop_loss,150.44859673611796,1.35625,149.09234673611797,1612872000000
long,3280,3307,46284.7,46246.06199138702,27,stop_loss,-0.8347900842606589,1.36875,-2.2035400842606587,1613138400000
long,3347,3366,49007.0,48026.19758977812,19,stop_loss,-20.013516645007385,1.3187499999999999,-21.332266645007387,1613350800000
long,3393,3407,49670.9,47907.75316632174,14,stop_loss,-35.496575131078025,1.2874999999999999,-36.784075131078026,1613498400000
long,3421,3449,51128.9,51068.28568122711,28,stop_loss,-1.1855197114134766,1.375,-2.560519711413477,1613649600000
long,3471,3507,52707.6,55550.95217520957,36,stop_loss,53.94577205582439,1.425,52.520772055824395,1613858400000
long,3520,3533,57635.6,56524.89141313881,13,stop_loss,-19.271224501197008,1.28125,-20.552474501197008,1613952000000
short,3566,3583,46607.3,50303.62861393626,17,stop_loss,-79.30793274736475,1.30625,-80.61418274736475,1614132000000
short,3627,3646,48109.6,48347.14504885383,19,stop_loss,-4.937581041077739,1.3187499999999999,-6.256331041077739,1614358800000
short,3676,3700,45843.0,45503.4819789918,24,stop_loss,7.406103898265896,1.35,6.056103898265896,1614553200000
long,3717,3741,49185.9,47739.860219542024,24,stop_loss,-29.39947790846517,1.35,-30.74947790846517,1614700800000
long,3757,3763,49754.3,50713.61566260814,6,stop_loss,19.28106038288429,1.2375,18.04356038288429,1614780000000
short,3798,3811,46832.7,48596.00375438177,13,stop_loss,-37.65112313366024,1.28125,-38.93237313366024,1614952800000
long,3853,3876,50058.0,49959.21958182555,23,stop_loss,-1.9733193130858298,1.34375,-3.3170693130858298,1615186800000
long,3893,3919,52399.9,53975.305401026824,26,stop_loss,30.065045945256056,1.3625,28.702545945256055,1615341600000
long,3931,3947,56295.5,55092.23611858854,16,stop_loss,-21.37406864512193,1.3,-22.67406864512193,1615442400000
long,3960,3978,57541.9,55735.16808939401,18,stop_loss,-31.39854454938045,1.3125,-32.711044549380446,1615554000000
long,4000,4024,59520.9,59835.78024037998,24,stop_loss,5.290246625638694,1.35,3.9402466256386943,1615719600000
short,4062,4081,54127.5,56388.97079090528,19,stop_loss,-41.780440458275024,1.3187499999999999,-43.099190458275025,1615924800000
short,4095,4103,54774.2,56475.2610436687,8,stop_loss,-31.055881120467408,1.25,-32.305881120467404,1616004000000
short,4191,4201,55991.9,57801.568897244724,10,stop_loss,-32.320190906983385,1.2625,-33.58269090698339,1616356800000
short,4225,4245,55513.4,55492.30067920052,20,stop_loss,0.38007617619319645,1.325,-0.9449238238068035,1616515200000
short,4276,4308,52546.6,53434.07548154919,32,stop_loss,-16.88930361905795,1.4,-18.28930361905795,1616742000000
long,4325,4367,54982.2,55209.461679957065,42,stop_loss,4.133368252944914,1.4625,2.670868252944914,1616954400000
long,4382,4428,57123.2,58656.428133960166,46,stop_loss,26.840725553893492,1.4875,25.35322555389349,1617174000000
long,4472,4488,59841.4,58588.378504489534,16,stop_loss,-20.939040455445017,1.3,-22.239040455445018,1617390000000
short,4517,4532,57107.0,58375.82531723578,15,stop_loss,-22.218385088269038,1.29375,-23.512135088269037,1617548400000
short,4547,4553,56941.6,57896.84675452002,6,stop_loss,-16.77590293423472,1.2375,-18.01340293423472,1617624000000
long,4566,4573,59413.8,58330.690583894786,7,stop_loss,-18.229930018029766,1.24375,-19.473680018029764,1617696000000
short,4600,4625,56835.9,57492.46043366738,25,stop_loss,-11.551861300118036,1.35625,-12.908111300118035,1617883200000
long,4638,4679,58317.1,59534.99138986425,41,stop_loss,20.883949816850453,1.45625,19.427699816850453,1618077600000
long,4716,4718,60856.4,59627.73345035302,2,stop_loss,-20.189602895455195,1.2125,-21.402102895455194,1618218000000
long,4743,4771,62990.6,62977.56591356449,28,stop_loss,-0.20692113482820262,1.375,-1.5819211348282027,1618408800000
short,4815,4826,60680.4,61993.6296914241,11,stop_loss,-21.641744145129255,1.26875,-22.910494145129256,1618606800000
short,4841,4879,60913.7,57110.6595958824,38,stop_loss,62.43325235731208,1.4375,60.99575235731208,1618797600000
short,4893,4912,54622.5,56271.75550887031,19,stop_loss,-30.193702391327903,1.3187499999999999,-31.512452391327905,1618916400000
short,4948,5015,53980.3,50538.43014851321,67,stop_loss,63.761591756377676,1.61875,62.14284175637768,1619287200000
short,5042,5045,48095.5,49548.29136689968,3,stop_loss,-30.206388682926203,1.21875,-31.425138682926203,1619395200000
long,5052,5099,52782.8,54278.54450339882,47,stop_loss,28.337725611351022,1.49375,26.843975611351024,1619589600000
long,5155,5192,55949.9,56744.42237855955,37,stop_loss,14.200604086147639,1.43125,12.769354086147638,1619924400000
long,5214,5226,57430.1,57497.93596965736,12,stop_loss,1.1811919125573644,1.275,-0.09380808744263547,1620046800000
short,5253,5263,53807.0,55280.8700491035,10,stop_loss,-27.391790084998195,1.2625,-28.654290084998195,1620180000000
long,5296,5303,58056.5,56395.799237439576,7,stop_loss,-28.60490664370783,1.24375,-29.84865664370783,1620324000000
long,5326,5369,58333.0,57512.71111122737,43,stop_loss,-14.062175591391313,1.46875,-15.530925591391313,1620561600000
long,5384,5390,59036.7,58033.86603497048,6,stop_loss,-16.98661959475236,1.2375,-18.22411959475236,1620637200000
short,5401,5429,55766.7,57149.12316255468,28,stop_loss,-24.789402323513528,1.375,-26.164402323513528,1620777600000
short,5445,5492,55456.8,51038.29794406872,47,stop_loss,79.67466669427884,1.49375,78.18091669427884,1621004400000
short,5508,5531,48968.9,49048.21360096133,23,stop_loss,-1.6196729140603512,1.34375,-2.9634229140603514,1621144800000
short,5544,5579,45393.5,45588.66581617938,35,stop_loss,-4.299422079799577,1.41875,-5.718172079799577,1621317600000
short,5599,5628,40846.8,40606.16337671485,29,stop_loss,5.891198901386414,1.38125,4.509948901386414,1621494000000
short,5666,5723,35207.3,36043.307318915824,57,stop_loss,-23.745283475751364,1.55625,-25.301533475751363,1621836000000
long,5737,5751,39594.0,36846.604435393754,14,stop_loss,-69.38918938743865,1.2874999999999999,-70.67668938743864,1621936800000
long,5768,5780,39221.4,38589.98738378363,12,stop_loss,-16.09867613640446,1.275,-17.37367613640446,1622041200000
long,5801,5810,39680.5,38222.11187547557,9,stop_loss,-36.75326985608615,1.2562499999999999,-38.00951985608615,1622149200000
short,5822,5842,35972.1,37182.76774119737,20,stop_loss,-33.655742678280454,1.325,-34.98074267828046,1622264400000
short,5888,5892,34734.2,35716.101284059136,4,stop_loss,-28.26900530483324,1.2249999999999999,-29.49400530483324,1622444400000
long,5910,5917,37776.3,36389.64223562574,7,stop_loss,-36.70708259872629,1.24375,-37.95083259872629,1622534400000
long,5947,5982,37545.4,38274.48985468981,35,stop_loss,19.418886326682088,1.41875,18.00013632668209,1622768400000
short,6017,6054,35861.3,36509.8717470243,37,stop_loss,-18.08556151127528,1.43125,-19.51681151127528,1623027600000
short,6074,6097,34440.1,33356.28761468089,23,stop_loss,31.469490080432585,1.34375,30.125740080432585,1623182400000
long,6124,6142,37094.7,36205.97286108759,18,stop_loss,-23.958332023507594,1.3125,-25.270832023507594,1623344400000
long,6217,6265,37645.3,39541.60008250251,48,stop_loss,50.37282429685799,1.5,48.87282429685799,1623787200000
short,6311,6384,37693.4,35149.61369835799,73,stop_loss,67.48625227870154,1.65625,65.83000227870154,1624215600000
short,6396,6428,32744.9,31648.69316351395,32,stop_loss,33.47717771274457,1.4,32.07717771274457,1624374000000
long,6479,6494,34968.7,33910.53035740684,15,stop_loss,-30.260479874663876,1.29375,-31.554229874663875,1624611600000
short,6508,6532,31407.3,32156.936837902664,24,stop_loss,-23.86823566185773,1.35,-25.218235661857733,1624748400000
long,6556,6608,34420.0,35310.64840934073,52,stop_loss,25.87589800525064,1.525,24.35089800525064,1625022000000
short,6636,6684,33498.8,33941.38720664902,48,stop_loss,-13.212031674239649,1.5,-14.712031674239649,1625295600000
long,6707,6724,35210.2,35284.45711880768,17,stop_loss,2.1089661179909114,1.30625,0.8027161179909115,1625439600000
short,6805,6826,32480.9,33290.73725562413,21,stop_loss,-24.932722172850205,1.33125,-26.263972172850206,1625806800000
long,6891,6903,34491.7,33788.749692189,12,stop_loss,-20.380274321387446,1.275,-21.655274321387445,1626084000000
short,6912,6951,33011.2,32515.313045409865,39,stop_loss,15.021779111033,1.44375,13.578029111033,1626256800000
short,6976,7001,31864.1,31791.926863816665,25,stop_loss,2.2650298041787957,1.35625,0.9087798041787958,1626436800000
short,7052,7113,31312.5,30223.948584922124,61,stop_loss,34.76411704839525,1.58125,33.18286704839525,1626840000000
long,7149,7173,32494.9,32050.199596829883,24,stop_loss,-13.68523685778747,1.35,-15.035236857787469,1627056000000
long,7180,7201,33129.0,33702.201956262776,21,stop_loss,17.302120687698864,1.33125,15.970870687698863,1627156800000
long,7213,7219,34690.6,33893.18159914783,6,stop_loss,-22.986584286583966,1.2375,-24.224084286583967,1627221600000
long,7229,7249,35384.9,37997.49802018935,20,stop_loss,73.83369799517159,1.325,72.50869799517159,1627329600000
long,7276,7294,39180.0,39071.79066498803,18,stop_loss,-2.761851327513234,1.3125,-4.074351327513234,1627491600000
long,7377,7387,42430.0,41228.66681269786,10,stop_loss,-28.313296896114494,1.2625,-29.575796896114493,1627826400000
short,7418,7457,38847.3,38713.75249460171,39,stop_loss,3.4377551438142535,1.44375,1.9940051438142534,1628078400000
long,7509,7533,42224.4,42585.14319815966,24,stop_loss,8.543477187589643,1.35,7.193477187589643,1628352000000
long,7541,7559,44591.3,43489.87584211451,18,stop_loss,-24.70042716596046,1.3125,-26.01292716596046,1628445600000
long,7576,7605,45649.9,44781.859052351174,29,stop_loss,-19.015177418763844,1.38125,-20.396427418763846,1628611200000
long,7621,7637,46349.7,45479.00431021957,16,stop_loss,-18.78535761354284,1.3,-20.08535761354284,1628726400000
long,7682,7694,47610.1,46970.03841869974,12,stop_loss,-13.443819300952082,1.275,-14.718819300952083,1628931600000
long,7734,7746,47569.5,46776.99469801176,12,stop_loss,-16.65994601558225,1.275,-17.93494601558225,1629118800000
short,7778,7797,44988.3,45943.808287471205,19,stop_loss,-21.239039649668968,1.3187499999999999,-22.55778964966897,1629302400000
short,7809,7819,44052.1,45239.22281721986,10,stop_loss,-26.94815496241634,1.2625,-28.21065496241634,1629381600000
long,7830,7864,47160.0,48358.337711146945,34,stop_loss,25.41004476562649,1.4125,23.99754476562649,1629543600000
long,7903,7916,49827.4,49467.891548436375,13,stop_loss,-7.215075471801184,1.28125,-8.496325471801184,1629730800000
short,7949,7963,47680.3,48465.65552578545,14,stop_loss,-16.471279035271294,1.2874999999999999,-17.758779035271296,1629900000000
short,7979,8011,47040.1,47879.75591501222,32,stop_loss,-17.849790179277242,1.4,-19.24979017927724,1630072800000
long,8022,8047,49240.2,48698.970401606304,25,stop_loss,-10.991620635043986,1.35625,-12.347870635043986,1630202400000
short,8082,8087,47593.1,48500.20450698302,5,stop_loss,-19.059580211900915,1.23125,-20.290830211900914,1630346400000
short,8093,8100,46996.8,47856.55760545025,7,stop_loss,-18.29396055583039,1.24375,-19.53771055583039,1630393200000
long,8143,8165,49739.9,49118.342897601666,22,stop_loss,-12.496147004685085,1.3375,-13.833647004685085,1630627200000
long,8178,8206,50671.9,49524.86572707831,28,stop_loss,-22.63649622219995,1.375,-24.01149622219995,1630774800000
long,8233,8249,50699.0,51181.099792161425,16,stop_loss,9.509059195672997,1.3,8.209059195672996,1630929600000
long,8260,8269,52586.0,51840.75309800844,9,stop_loss,-14.171964058714464,1.2562499999999999,-15.428214058714463,1631001600000
short,8348,8373,45177.2,45929.667489855216,25,stop_loss,-16.65591249247892,1.35625,-18.012162492478918,1631376000000
short,8409,8418,44599.6,45653.49602324875,9,stop_loss,-23.630167607977462,1.2562499999999999,-24.886417607977464,1631538000000
short,8420,8438,43942.7,46169.903871545735,18,stop_loss,-50.68427455631398,1.3125,-51.99677455631398,1631610000000
long,8452,8480,47166.9,47492.832817543094,28,stop_loss,6.910202229595178,1.375,5.535202229595178,1631761200000
long,8530,8545,48328.5,47805.68475401249,15,stop_loss,-10.817948953257659,1.29375,-12.111698953257658,1631995200000
short,8576,8636,45954.6,43276.228761013816,60,stop_loss,58.28298448873852,1.575,56.70798448873852,1632322800000
long,8663,8678,44806.5,43743.34597229105,15,stop_loss,-23.727674058651125,1.29375,-25.021424058651125,1632474000000
short,8725,8726,41231.5,42476.1498991768,1,stop_loss,-30.186869242613103,1.20625,-31.393119242613103,1632646800000
long,8743,8757,44273.4,42928.542503659,14,stop_loss,-30.37619645974782,1.2874999999999999,-31.663696459747822,1632758400000
short,8782,8792,41261.6,42195.471053075744,10,stop_loss,-22.63293360111448,1.2625,-23.89543360111448,1632884400000
long,8832,8885,43978.4,47460.505726925534,53,stop_loss,79.17763554211913,1.53125,77.64638554211913,1633219200000
long,8903,8906,48921.1,47919.37415538208,3,stop_loss,-20.4763556955571,1.21875,-21.6951056955571,1633294800000
long,8927,8966,49300.0,50418.76314641846,39,stop_loss,22.69296443039472,1.44375,21.24921443039472,1633510800000
long,8970,8993,52723.5,53667.033820820216,23,stop_loss,17.895887428190765,1.34375,16.552137428190765,1633608000000
long,9013,9018,54835.4,54176.666214154255,5,stop_loss,-12.012929345746484,1.23125,-13.244179345746483,1633698000000
long,9091,9115,57183.7,56274.789919976254,24,stop_loss,-15.894565759538873,1.35,-17.244565759538872,1634047200000
long,9147,9214,57508.3,60497.10684807695,67,stop_loss,51.97174752300017,1.61875,50.35299752300017,1634403600000
long,9245,9254,61529.0,60944.54070912043,9,stop_loss,-9.498923936348186,1.2562499999999999,-10.755173936348186,1634547600000
long,9287,9318,63399.9,65134.782226499185,31,stop_loss,27.364116134239694,1.39375,25.970366134239693,1634778000000
short,9356,9376,61604.9,61485.02303859733,20,stop_loss,1.9458997807426857,1.325,0.6208997807426857,1634986800000
short,9398,9413,60553.0,61372.520777627564,15,stop_loss,-13.533941796897988,1.29375,-14.827691796897987,1635120000000
long,9427,9441,63218.0,62534.376200174804,14,stop_loss,-10.813752409522545,1.2874999999999999,-12.101252409522544,1635220800000
short,9470,9493,59217.4,59786.30365480203,23,stop_loss,-9.607035344375646,1.34375,-10.950785344375646,1635408000000
long,9526,9547,62617.7,60945.06736256902,21,stop_loss,-26.711818502292154,1.33125,-28.043068502292154,1635602400000
long,9558,9562,62369.0,61263.547733477644,4,stop_loss,-17.724386578626493,1.2249999999999999,-18.949386578626495,1635656400000
short,9585,9588,59884.9,61535.39979570505,3,stop_loss,-27.56120149996161,1.21875,-28.77995149996161,1635750000000
long,9615,9641,63110.1,62247.691226858995,26,stop_loss,-13.66514667447847,1.3625,-15.02764667447847,1635940800000
short,9669,9680,61059.8,62251.879178742034,11,stop_loss,-19.52314253800424,1.26875,-20.79189253800424,1636081200000
short,9713,9722,60333.7,61464.78004620258,9,stop_loss,-18.747069153766137,1.2562499999999999,-20.00331915376614,1636232400000
long,9743,9788,62461.9,66873.88431350613,45,stop_loss,70.63480799505189,1.48125,69.15355799505188,1636470000000
long,9811,9816,68009.2,67040.8809641113,5,stop_loss,-14.238059496196003,1.23125,-15.469309496196002,1636570800000
short,9855,9883,63815.5,64545.95640186973,28,stop_loss,-11.4463790438017,1.375,-12.8213790438017,1636812000000
short,9942,9990,62568.0,60861.97821427216,48,stop_loss,27.26668242117121,1.5,25.76668242117121,1637197200000
short,9999,10027,59298.8,57735.6927836705,28,stop_loss,26.359845668538032,1.375,24.984845668538032,1637330400000
long,10060,10064,59705.6,58575.0923714717,4,stop_loss,-18.934700070484165,1.2249999999999999,-20.159700070484167,1637463600000
long,10078,10084,59868.6,58626.905510262746,6,stop_loss,-20.740329483857185,1.2375,-21.977829483857185,1637535600000
short,10104,10119,56431.9,57503.01304515226,15,stop_loss,-18.980630550313826,1.29375,-20.274380550313825,1637661600000
short,10147,10153,56046.5,57397.18959340715,6,stop_loss,-24.09944587810391,1.2375,-25.33694587810391,1637784000000
long,10170,10184,58669.3,58000.26256865252,14,stop_loss,-11.403535262010662,1.2874999999999999,-12.691035262010661,1637895600000
long,10271,10278,58640.6,57265.28372843765,7,stop_loss,-23.453311725363445,1.24375,-24.697061725363444,1638234000000
long,10316,10321,58551.3,56965.92466351637,5,stop_loss,-27.076688928915843,1.23125,-28.307938928915842,1638388800000
short,10365,10442,55976.1,49393.355165943925,77,stop_loss,117.59920455437363,1.68125,115.91795455437362,1638824400000
long,10461,10465,51740.0,50411.15624548449,4,stop_loss,-25.68310310234848,1.2249999999999999,-26.90810310234848,1638907200000
short,10508,10529,48580.0,49124.14917474658,21,stop_loss,-11.201094581032875,1.33125,-12.532344581032875,1639137600000
short,10541,10554,47148.8,48939.04791884094,13,stop_loss,-37.97016931164598,1.28125,-39.25141931164598,1639227600000
long,10579,10590,49787.1,49312.469406906974,11,stop_loss,-9.533204245537998,1.26875,-10.801954245537999,1639357200000
short,10605,10634,47247.4,48095.359543718114,29,stop_loss,-17.94722130144965,1.38125,-19.328471301449653,1639515600000
short,10653,10655,46636.0,47918.35904347422,2,stop_loss,-27.497191943439017,1.2125,-28.709691943439015,1639591200000
short,10693,10701,47003.1,47243.11898237368,8,stop_loss,-5.106450050606876,1.25,-6.356450050606876,1639756800000
short,10767,10777,45845.0,46853.39787194463,10,stop_loss,-21.995809181909287,1.2625,-23.258309181909286,1640030400000
long,10808,10829,49322.8,48323.18195204673,21,stop_loss,-20.266855246524333,1.33125,-21.598105246524334,1640217600000
long,10847,10868,50064.1,50457.19109501254,21,stop_loss,7.851755949124021,1.33125,6.520505949124021,1640358000000
long,10872,10875,51612.6,50572.53230109699,3,stop_loss,-20.151430055897414,1.21875,-21.370180055897414,1640383200000
long,10940,10947,51500.8,50881.94013758006,7,stop_loss,-12.016509693440566,1.24375,-13.260259693440567,1640642400000
short,10967,10988,48034.9,48017.49444990155,21,stop_loss,0.3623521668298282,1.33125,-0.9688978331701719,1640790000000
short,10997,11014,46452.8,47774.65043559196,17,stop_loss,-28.455775229737657,1.30625,-29.762025229737656,1640883600000
short,11040,11050,46674.2,47111.844032350564,10,stop_loss,-9.376572760766477,1.2625,-10.639072760766476,1641013200000
short,11109,11130,46697.3,46927.18990192391,21,stop_loss,-4.922980598962052,1.33125,-6.254230598962052,1641301200000
short,11136,11151,45745.4,47048.51298833555,15,stop_loss,-28.486208194387764,1.29375,-29.779958194387763,1641376800000
short,11161,11197,44680.3,42783.241693947304,36,stop_loss,42.45849526643059,1.425,41.03349526643059,1641542400000
short,11231,11234,40855.9,41766.79176868776,3,stop_loss,-22.29523199067359,1.21875,-23.51398199067359,1641675600000
short,11274,11277,40950.2,41656.29633077932,3,stop_loss,-17.24280542657474,1.21875,-18.46155542657474,1641830400000
long,11323,11348,43894.6,43375.549647169646,25,stop_loss,-11.824924998299391,1.35625,-13.18117499829939,1642086000000
short,11368,11371,42082.9,42828.919853026324,3,stop_loss,-17.72738696777842,1.21875,-18.94613696777842,1642168800000
short,11446,11474,42235.1,42316.001772819254,28,stop_loss,-1.9155103887348608,1.375,-3.2905103887348606,1642539600000
short,11538,11596,38181.5,35915.00653619104,58,stop_loss,59.36103777507331,1.5625,57.79853777507331,1642978800000
short,11607,11614,34519.4,34843.62894575445,7,stop_loss,-9.392658787651193,1.24375,-10.636408787651193,1643043600000
long,11639,11665,37276.3,37082.278100400166,26,stop_loss,-5.204966683920792,1.3625,-6.567466683920792,1643227200000
long,11714,11732,37749.2,37439.347389182105,18,stop_loss,-8.208190129006498,1.3125,-9.520690129006498,1643468400000
long,11738,11760,38347.6,37592.08729185782,22,stop_loss,-19.70169471211188,1.3375,-21.03919471211188,1643569200000
short,11835,11853,36920.8,37117.738939319155,18,stop_loss,-5.334091875559366,1.3125,-6.646591875559366,1643904000000
long,11877,11924,39493.4,41153.91136128479,47,stop_loss,42.04528759956817,1.49375,40.55153759956817,1644159600000
long,11933,11965,42373.4,43744.23739090187,32,stop_loss,32.351366444558856,1.4,30.951366444558857,1644307200000
long,12001,12018,44471.6,43878.900651868025,17,stop_loss,-13.327592174150992,1.30625,-14.633842174150992,1644498000000
short,12103,12113,41678.5,42537.76095160698,10,stop_loss,-20.616407778758326,1.2625,-21.878907778758325,1644840000000
long,12134,12153,43980.8,43719.618967633935,19,stop_loss,-5.938523909662134,1.3187499999999999,-7.257273909662134,1644984000000
short,12188,12268,41923.3,38907.84744996827,80,stop_loss,71.92784322874707,1.7,70.22784322874706,1645398000000
short,12281,12283,37580.8,38739.62664921239,2,stop_loss,-30.835603531920224,1.2125,-32.048103531920226,1645452000000
short,12291,12307,37042.7,38173.17172343503,16,stop_loss,-30.518070319793967,1.3,-31.818070319793968,1645538400000
short,12342,12359,36751.0,36383.67519685534,17,stop_loss,9.99496076690856,1.30625,8.68871076690856,1645725600000
long,12390,12414,39774.3,38543.43694411207,24,stop_loss,-30.946190275829625,1.35,-32.29619027582962,1645923600000
long,12426,12426,39746.7,38834.93443046616,0,stop_loss,-22.939403007893485,1.2,-24.139403007893485,1645966800000
long,12454,12512,41016.4,43268.471832182215,58,stop_loss,54.90661862528679,1.5625,53.34411862528679,1646276400000
short,12534,12597,41613.0,39183.13509018183,63,stop_loss,58.39196668873117,1.59375,56.79821668873117,1646582400000
short,12608,12618,37786.7,38927.599588575744,10,stop_loss,-30.193152314855407,1.2625,-31.455652314855406,1646658000000
short,12625,12631,37305.4,38763.430980554855,6,stop_loss,-39.083644205794684,1.2375,-40.32114420579468,1646704800000
short,12704,12712,38278.7,39467.093715171206,8,stop_loss,-31.045822224140554,1.25,-32.29582222414055,1646996400000
short,12762,12777,38502.4,38667.57940392301,15,stop_loss,-4.29010669264794,1.29375,-5.58385669264794,1647230400000
long,12824,12824,40886.1,39224.92360148659,0,stop_loss,-40.62936789063788,1.2,-41.82936789063788,1647399600000
